segment,reference,model,prediction,standard_wer_pct,lattice_wer_pct,wer_reduction_pct
ch_1604702_539.04_545.67.wav,तो भारत तो एक खुद से ही गिफ्टेड लैंड है तो हमें इसको एक्सप्लोर करना चाहिए देखना चाहिए,Model i,तो भारत तो एक खुद से ही गिफ्टेड लैंड है तो हमें इसको एक्सप्लोर करना चाहिए देखना चाहिए।,0.0,0.0,0.0
ch_1604702_539.04_545.67.wav,तो भारत तो एक खुद से ही गिफ्टेड लैंड है तो हमें इसको एक्सप्लोर करना चाहिए देखना चाहिए,Model k,"तो भारत तो एक खुद से ही गिफ्टेड लैंड है, तो हमें इसको एक्सप्लोर करना चाहिए, देखना चाहिए।",0.0,0.0,0.0
ch_1604702_539.04_545.67.wav,तो भारत तो एक खुद से ही गिफ्टेड लैंड है तो हमें इसको एक्सप्लोर करना चाहिए देखना चाहिए,Model l,तो भारत तो एक खुद से ही गिफ्टेड लैंड है तो हमें इसको एक्सप्लोर करना चाहिए देखना चाहिए,0.0,0.0,0.0
ch_1604702_539.04_545.67.wav,तो भारत तो एक खुद से ही गिफ्टेड लैंड है तो हमें इसको एक्सप्लोर करना चाहिए देखना चाहिए,Model m,तो भारत तो एक खुद से ही गिफ्टेड लैंड है तो हमें इसको एक्सप्लोर करना चाहिए देखना चाहिए,0.0,0.0,0.0
ch_1604702_539.04_545.67.wav,तो भारत तो एक खुद से ही गिफ्टेड लैंड है तो हमें इसको एक्सप्लोर करना चाहिए देखना चाहिए,Model n,तो भारत तो एक खुद से ही गिफ्टेड लैंड है तो हमें इसको एक्सप्लोर करना चाहिए देखना चाहिए,0.0,0.0,0.0
ch_1605486_234.45_239.19.wav,जी उसके बाद भी भाई दूज वगैरह होता है उसमें भी रिश्तेदार आते हैं बहनें आती हैं मेरी।,Model H,जी उसके बाद भी भाई दूज वगैरह होता है उसमें भी रिश्तेदार आते हैं बहनें आती हैं मेरी,0.0,0.0,0.0
ch_1605486_234.45_239.19.wav,जी उसके बाद भी भाई दूज वगैरह होता है उसमें भी रिश्तेदार आते हैं बहनें आती हैं मेरी।,Model i,जी उसके बाद भी भाई दूज वगैरह होता है उसमें भी रिश्तेदार आते हैं बहनें आती हैं मेरी,0.0,0.0,0.0
ch_1605486_234.45_239.19.wav,जी उसके बाद भी भाई दूज वगैरह होता है उसमें भी रिश्तेदार आते हैं बहनें आती हैं मेरी।,Model k,"ये उसके बाद भी भाई दूज वगैरा होता है, उसमें भी रिश्तेदार आते हैं, बहनें आती हैं मेरी।",11.11,0.0,11.11
ch_1605486_234.45_239.19.wav,जी उसके बाद भी भाई दूज वगैरह होता है उसमें भी रिश्तेदार आते हैं बहनें आती हैं मेरी।,Model l,जी उसके बाद भी भाई दूज वगैरह होता है उसमें भी रिश्तेदार आते हैं बहने आती है मेरी,11.11,0.0,11.11
ch_1605486_234.45_239.19.wav,जी उसके बाद भी भाई दूज वगैरह होता है उसमें भी रिश्तेदार आते हैं बहनें आती हैं मेरी।,Model m,यी उसके बाद भी भाई दूझ वगैरह होता है उसमें भी रिसलर आते हैं बहनें आती हैं मेरी,16.67,0.0,16.67
ch_1605486_234.45_239.19.wav,जी उसके बाद भी भाई दूज वगैरह होता है उसमें भी रिश्तेदार आते हैं बहनें आती हैं मेरी।,Model n,की उसके बाद भी भाई दूज वगैरह होता है उसमें भी रिश्तेदार आते हैं बहनें आती है मेरी,11.11,0.0,11.11
ch_1673210_71.10_80.43.wav,कौन सी एक पहचान स्वाद या ध्वनि तुरंत आपको बचपन की यादों में ले जाती है क्या बताएंगी,Model H,कौन सी एक पहचान स्वाद या ध्वनि तुरंत आपको बचपन की यादों में ले जाती है क्या बताएंगी,0.0,0.0,0.0
ch_1673210_71.10_80.43.wav,कौन सी एक पहचान स्वाद या ध्वनि तुरंत आपको बचपन की यादों में ले जाती है क्या बताएंगी,Model i,कौन सी एक पहचान स्वाद या ध्वनि तुरंत आपको बचपन की यादों में ले जाती है क्या बताएंगी,0.0,0.0,0.0
ch_1673210_71.10_80.43.wav,कौन सी एक पहचान स्वाद या ध्वनि तुरंत आपको बचपन की यादों में ले जाती है क्या बताएंगी,Model k,"कौन सी एक पहचान, स्वाद या ध्वनि तुरंत आपको बचपन की यादों में ले जाती है? क्या बताएंगे?",5.56,0.0,5.56
ch_1673210_71.10_80.43.wav,कौन सी एक पहचान स्वाद या ध्वनि तुरंत आपको बचपन की यादों में ले जाती है क्या बताएंगी,Model l,कौन सी एक पहचान स्वाद या ध्वनि तुरंत आपको बचपन की यादों में ले जाती है क्या आप बताएंगी,5.56,5.56,0.0
ch_1673210_71.10_80.43.wav,कौन सी एक पहचान स्वाद या ध्वनि तुरंत आपको बचपन की यादों में ले जाती है क्या बताएंगी,Model m,कौन सी एक पहचान स्वाद या ध्वनि तुरंत आपको बचपन की यादों में ली जाती है क्ा बताएंगी,11.11,0.0,11.11
ch_1673210_71.10_80.43.wav,कौन सी एक पहचान स्वाद या ध्वनि तुरंत आपको बचपन की यादों में ले जाती है क्या बताएंगी,Model n,कौन सी एक पहचान स्वाद या ध्वनि तुरंत आपको बचपन की यादों में ले जाती है क्या बताएंगे,5.56,0.0,5.56
ch_1596221_153.00_164.31.wav,मेरे भाई बहनों के साथ मैं खेलता था हम एक चबूतरे पर बैठे रहते थे बचपन में,Model H,मेरे भाई बहनों के साथ में खेलता था हम एक जब उतरे पे बैठे रहते थे बचपन में,23.53,5.88,17.65
ch_1596221_153.00_164.31.wav,मेरे भाई बहनों के साथ मैं खेलता था हम एक चबूतरे पर बैठे रहते थे बचपन में,Model i,"मेरे भाई बहनों के साथ मैं खेलता था, हम एक चबूतरे पर बैठे रहते थे बचपन में।",0.0,0.0,0.0
ch_1596221_153.00_164.31.wav,मेरे भाई बहनों के साथ मैं खेलता था हम एक चबूतरे पर बैठे रहते थे बचपन में,Model k,"और लोगों का वर्णन कीजिए, जिसके साथ आप खेल खेलते हैं। मेरे भाई बहनों के साथ मैं खेलता था। हम एक चबूतरे पर बैठे रहते थे, बचपन में।",64.71,64.71,0.0
ch_1596221_153.00_164.31.wav,मेरे भाई बहनों के साथ मैं खेलता था हम एक चबूतरे पर बैठे रहते थे बचपन में,Model l,मेरे भाई बहनों के साथ में खेलता था हम एक चबूतरे पे बैठे रहते थे बचपन में,11.76,0.0,11.76
ch_1596221_153.00_164.31.wav,मेरे भाई बहनों के साथ मैं खेलता था हम एक चबूतरे पर बैठे रहते थे बचपन में,Model m,मेरे भाई-बहनों के साथ में खेलता था हम एक चबूतरे पर बैठे रहते थे बचपन में,5.88,0.0,5.88
ch_1596221_153.00_164.31.wav,मेरे भाई बहनों के साथ मैं खेलता था हम एक चबूतरे पर बैठे रहते थे बचपन में,Model n,मेरे भाई बहनों के साथ मैं खेलता था हम एक चबूतरे पर बैठे रहते थे बचपन में,0.0,0.0,0.0
ch_1616491_921.99_932.91.wav,क्योंकि मूंग की दाल पौष्टिक रहती है तो खाने की बोलते हैं तो वो मूंग की दाल में इतनी सारी बीमारी आ रही है क्योंकि वो दवाई अच्छी नहीं बन रही है जो दवा डालते हैं ना,Model H,क्योंकि मूंग की दाल पौष्टिक रहती है तो खाने की बोलते हैं तो वो मूंग की दाल में इतनी सारी बीमारी आ रही है क्योंकि वो दवाई अच्छी नहीं बन रही है जो दवा डालते हैं ना,0.0,0.0,0.0
ch_1616491_921.99_932.91.wav,क्योंकि मूंग की दाल पौष्टिक रहती है तो खाने की बोलते हैं तो वो मूंग की दाल में इतनी सारी बीमारी आ रही है क्योंकि वो दवाई अच्छी नहीं बन रही है जो दवा डालते हैं ना,Model i,क्योंकि मूंग की दाल पौष्टिक रहती है तो खाने की बोलते हैं तो वो मूंग की दाल में इतनी सारी बीमारी आ रही है क्योंकि वो दवाई अच्छी नहीं बन रही है जो दवा डालते हैं ना,0.0,0.0,0.0
ch_1616491_921.99_932.91.wav,क्योंकि मूंग की दाल पौष्टिक रहती है तो खाने की बोलते हैं तो वो मूंग की दाल में इतनी सारी बीमारी आ रही है क्योंकि वो दवाई अच्छी नहीं बन रही है जो दवा डालते हैं ना,Model k,"क्योंकि मूंग की दाल पौष्टिक रहती है तो खाने की बोलते हैं तो वो मूंग की दाल में इतनी सारी बीमारी आ रही है क्योंकि वो दवाई अच्छी नहीं बन रही है, जो दवा डालते हैं ना।",0.0,0.0,0.0
ch_1616491_921.99_932.91.wav,क्योंकि मूंग की दाल पौष्टिक रहती है तो खाने की बोलते हैं तो वो मूंग की दाल में इतनी सारी बीमारी आ रही है क्योंकि वो दवाई अच्छी नहीं बन रही है जो दवा डालते हैं ना,Model l,क्योंकि मूंग की दाल पौष्टिक रहती है तो खाने की बोलते हैं तो वो मूंग की दाल में इतनी सारी बीमारी आ रही हैं क्योंकि वो दवाई अच्छी नहीं बन रही है जो दवा डालते हैं ना,2.7,0.0,2.7
ch_1616491_921.99_932.91.wav,क्योंकि मूंग की दाल पौष्टिक रहती है तो खाने की बोलते हैं तो वो मूंग की दाल में इतनी सारी बीमारी आ रही है क्योंकि वो दवाई अच्छी नहीं बन रही है जो दवा डालते हैं ना,Model m,क्योंकि मूंग की दाल पोष्टिक रहती है तो खाने की बोलते हैं तो वो मूंग की दाल में इतनी सारी बीमारी ए रही है क्योंकि वो दवाई अच्छी नहीं बन रही है जो दावा डालते हैं ना,8.11,0.0,8.11
ch_1616491_921.99_932.91.wav,क्योंकि मूंग की दाल पौष्टिक रहती है तो खाने की बोलते हैं तो वो मूंग की दाल में इतनी सारी बीमारी आ रही है क्योंकि वो दवाई अच्छी नहीं बन रही है जो दवा डालते हैं ना,Model n,क्योंकि मुंह की दाल पौष्टिक रहती है तो खाने की बोलते हैं तो वह मुंह की दाल में इतनी सारी बीमारी आ रही है क्योंकि वह दवाई अच्छी नहीं बन रही है जो दवा डालते हैं ना,10.81,0.0,10.81
ch_1613818_192.42_205.77.wav,शहरी जीवन बीमा बनाम छोटे शहर का जीवन आपके शहर या कस्बे के माहौल में बड़े होने से आपको,Model H,शहरी जीवन बीमा बनाम छोटे शहर का जीवन आपके शहर या कस्बे के माहौल में बड़े होने से आपको,0.0,0.0,0.0
ch_1613818_192.42_205.77.wav,शहरी जीवन बीमा बनाम छोटे शहर का जीवन आपके शहर या कस्बे के माहौल में बड़े होने से आपको,Model i,शहरी जीवन बीमा बनाम छोटे शहर का जीवन आपके शहर या कस्बे के माहौल में बड़े होने से आपको,0.0,0.0,0.0
ch_1613818_192.42_205.77.wav,शहरी जीवन बीमा बनाम छोटे शहर का जीवन आपके शहर या कस्बे के माहौल में बड़े होने से आपको,Model k,शहरी जीवन बीमा बनाम छोटे शहर का जीवन। आपके शहर या कस्बे के माहौल में बड़े होने से आपको,0.0,0.0,0.0
ch_1613818_192.42_205.77.wav,शहरी जीवन बीमा बनाम छोटे शहर का जीवन आपके शहर या कस्बे के माहौल में बड़े होने से आपको,Model l,शहरी जीवन बीमा बनाम छोटे शहर का जीवन आपके शहर या कस्बे के माहौल में बड़े होने से आपको,0.0,0.0,0.0
ch_1613818_192.42_205.77.wav,शहरी जीवन बीमा बनाम छोटे शहर का जीवन आपके शहर या कस्बे के माहौल में बड़े होने से आपको,Model m,शहरी जीवन बीमा बनाम छोटे शहर का जीवन आपके शहर या कसबे के माहौल में बड़े होने से आपको,5.26,0.0,5.26
ch_1613818_192.42_205.77.wav,शहरी जीवन बीमा बनाम छोटे शहर का जीवन आपके शहर या कस्बे के माहौल में बड़े होने से आपको,Model n,शहरी जीवन बीमा बनाम छोटे शहर का जीवन आपके शहर या कसबे के माहौल में बड़े होने से आपको,5.26,0.0,5.26
ch_16197_140.52_148.50.wav,हाँ नहीं तो पहले डेस्कटॉप था ना बाद में लैपटॉप आया लैपटॉप ने इजी आसान बना दिया है काम,Model H,हाँ नहीं तो पहले डेस्कटॉप था ना बाद में लैपटॉप आया लैपटॉप ने इजी आसान बना दिया है काम,0.0,0.0,0.0
ch_16197_140.52_148.50.wav,हाँ नहीं तो पहले डेस्कटॉप था ना बाद में लैपटॉप आया लैपटॉप ने इजी आसान बना दिया है काम,Model i,हाँ नहीं तो पहले डेस्कटॉप था ना बाद में लैपटॉप आया लैपटॉप ने इजी आसान बना दिया है काम,0.0,0.0,0.0
ch_16197_140.52_148.50.wav,हाँ नहीं तो पहले डेस्कटॉप था ना बाद में लैपटॉप आया लैपटॉप ने इजी आसान बना दिया है काम,Model k,"हाँ! नहीं तो पहले desktop था ना, बाद में laptop आया। laptop ने easy आसान बना दिया है काम।",21.05,0.0,21.05
ch_16197_140.52_148.50.wav,हाँ नहीं तो पहले डेस्कटॉप था ना बाद में लैपटॉप आया लैपटॉप ने इजी आसान बना दिया है काम,Model l,हां नहीं तो पहले डेस्कटॉप था ना बाद में लैपटॉप आया लैपटॉप ने ईसी आसान बना दिया है काम,10.53,0.0,10.53
ch_16197_140.52_148.50.wav,हाँ नहीं तो पहले डेस्कटॉप था ना बाद में लैपटॉप आया लैपटॉप ने इजी आसान बना दिया है काम,Model m,हां नहीं तो पहले डेस्कटॉप था ना बाद में लैपटॉप आया लैपटॉप ने इजी आसान बना दिया है काम,5.26,0.0,5.26
ch_16197_140.52_148.50.wav,हाँ नहीं तो पहले डेस्कटॉप था ना बाद में लैपटॉप आया लैपटॉप ने इजी आसान बना दिया है काम,Model n,हां नहीं तो पहले डेस्कटॉप था ना बाद में लैपटॉप आया लैपटॉप ने इसी आसान बना दिया है कम,15.79,0.0,15.79
ch_1630690_1023.81_1031.46.wav,अब इसमें लिखा है आपकी मदद करने की प्रवृत्ति को सबसे ज़्यादा कौन सी आंतरिक मूल्य प्रेरित करता है,Model H,अब इसमें लिखा है आपकी मदद करने की प्रवृत्ति को सबसे ज़्यादा कौन सी आंतरिक मूल्य प्रेरित करता है,0.0,0.0,0.0
ch_1630690_1023.81_1031.46.wav,अब इसमें लिखा है आपकी मदद करने की प्रवृत्ति को सबसे ज़्यादा कौन सी आंतरिक मूल्य प्रेरित करता है,Model i,अब इसमें लिखा है आपकी मदद करने की प्रवृत्ति को सबसे ज़्यादा कौन सी आंतरिक मूल्य प्रेरित करता है,0.0,0.0,0.0
ch_1630690_1023.81_1031.46.wav,अब इसमें लिखा है आपकी मदद करने की प्रवृत्ति को सबसे ज़्यादा कौन सी आंतरिक मूल्य प्रेरित करता है,Model k,"अब इसमें लिखा है, आपकी मदद करने की प्रवृत्ति को सबसे ज्यादा कौन सी आंतरिक मूल्य प्रेरित करता है?",5.26,0.0,5.26
ch_1630690_1023.81_1031.46.wav,अब इसमें लिखा है आपकी मदद करने की प्रवृत्ति को सबसे ज़्यादा कौन सी आंतरिक मूल्य प्रेरित करता है,Model l,अब इसमें लिखा है आपकी मदद करने की प्रवृति को सबसे ज्यादा कौन सी यांत्रिक मूल्य प्रेरित करता है,15.79,0.0,15.79
ch_1630690_1023.81_1031.46.wav,अब इसमें लिखा है आपकी मदद करने की प्रवृत्ति को सबसे ज़्यादा कौन सी आंतरिक मूल्य प्रेरित करता है,Model m,अब इसमें लिखा है आपकी मदद करने की प्रवरति को सबसे ज्यादा कौन सी यांतरिक मूल्य प्रेरित करता है,15.79,0.0,15.79
ch_1630690_1023.81_1031.46.wav,अब इसमें लिखा है आपकी मदद करने की प्रवृत्ति को सबसे ज़्यादा कौन सी आंतरिक मूल्य प्रेरित करता है,Model n,अब इसमें लिखा है आपकी मदद करने की प्रवृत्ति को सबसे ज्यादा कौन सी आंतरिक मूल्य प्रेरित करता है,5.26,0.0,5.26
ch_1732616_196.77_205.11.wav,मुझे म्यूजिक सुनना पसंद है गाना भी पसंद है एक्चुअली और डांसिंग तो पैशन है मेरा बहुत पसंद है,Model H,मुझे म्यूजिक सुनना पसंद है गाना भी पसंद है एक्चुअली और डांसिंग तो पैशन है मेरा बहुत पसंद है,0.0,0.0,0.0
ch_1732616_196.77_205.11.wav,मुझे म्यूजिक सुनना पसंद है गाना भी पसंद है एक्चुअली और डांसिंग तो पैशन है मेरा बहुत पसंद है,Model i,मुझे म्यूजिक सुनना पसंद है गाना भी पसंद है एक्चुअली और डांसिंग तो पैशन है मेरा बहुत पसंद है,0.0,0.0,0.0
ch_1732616_196.77_205.11.wav,मुझे म्यूजिक सुनना पसंद है गाना भी पसंद है एक्चुअली और डांसिंग तो पैशन है मेरा बहुत पसंद है,Model k,"मुझे म्यूजिक सुनना पसंद है, गाना भी पसंद है एक्चुअली और डांसिंग तो पैशन है मेरा, बहुत पसंद है।",0.0,0.0,0.0
ch_1732616_196.77_205.11.wav,मुझे म्यूजिक सुनना पसंद है गाना भी पसंद है एक्चुअली और डांसिंग तो पैशन है मेरा बहुत पसंद है,Model l,मुझे म्यूज़िक सुनना पसंद है गाना भी पसंद है एक्चुअली और डांसिंग तो पैशन है मेरा बहुत पसंद है,5.26,0.0,5.26
ch_1732616_196.77_205.11.wav,मुझे म्यूजिक सुनना पसंद है गाना भी पसंद है एक्चुअली और डांसिंग तो पैशन है मेरा बहुत पसंद है,Model m,मुझे म्यूजिक सुनना पसंद है गाना भी पसंद है एक्चुअली और दांसिंग तो पैशन है मेरा बहुत पसंद है,5.26,0.0,5.26
ch_1732616_196.77_205.11.wav,मुझे म्यूजिक सुनना पसंद है गाना भी पसंद है एक्चुअली और डांसिंग तो पैशन है मेरा बहुत पसंद है,Model n,मुझे म्यूजिक सुनना पसंद है गाना भी पसंद है एक्चुअली और डांसिंग तो पैशन है मेरा बहुत पसंद है,0.0,0.0,0.0
ch_2055669_44.43_55.50.wav,वहाँ पर बहुत रंग बिरंगी फूल रहता है झूला रहता है वहाँ पर बहुत चीज़ें खेलने को मिलती है,Model H,वहाँ पर बहुत रंग बिरंगी फूल रहता है झूला रहता है वहाँ पर बहुत चीज़ें खेलने को मिलती है,0.0,0.0,0.0
ch_2055669_44.43_55.50.wav,वहाँ पर बहुत रंग बिरंगी फूल रहता है झूला रहता है वहाँ पर बहुत चीज़ें खेलने को मिलती है,Model i,"वहाँ पर बहुत रंग बिरंगी फूल रहता है, झूला रहता है, वहाँ पर बहुत चीज़ें खेलने को मिलती है।",0.0,0.0,0.0
ch_2055669_44.43_55.50.wav,वहाँ पर बहुत रंग बिरंगी फूल रहता है झूला रहता है वहाँ पर बहुत चीज़ें खेलने को मिलती है,Model k,"वहां पर बहुत रंग-बिरंगी फूल रहता है, झूला रहता है, वहां पर बहुत चीजें खेलने को मिलती है।",15.79,0.0,15.79
ch_2055669_44.43_55.50.wav,वहाँ पर बहुत रंग बिरंगी फूल रहता है झूला रहता है वहाँ पर बहुत चीज़ें खेलने को मिलती है,Model l,वहाँ पर बहुत रंग बिरंगी फूल रहता है झूला रहता है वहाँ पर बहुत चीज़ें खेलने को मिलती है,0.0,0.0,0.0
ch_2055669_44.43_55.50.wav,वहाँ पर बहुत रंग बिरंगी फूल रहता है झूला रहता है वहाँ पर बहुत चीज़ें खेलने को मिलती है,Model m,वहां पर बहुत रंग बिरंगी फूल रहता है झूला रहता हैं वहां पर बहुत चीजें खेनने को मिलती है,26.32,0.0,26.32
ch_2055669_44.43_55.50.wav,वहाँ पर बहुत रंग बिरंगी फूल रहता है झूला रहता है वहाँ पर बहुत चीज़ें खेलने को मिलती है,Model n,वहां पर बहुत रंग बिरंगी फूल रहता है जूला रहता है वहां पर बहुत चीज खेलने को मिलती है,21.05,0.0,21.05
ch_13457_121.08_125.85.wav,एक मेरा काम नहीं है निकलवाना लेकिन मेरे पास पता चला मुझे,Model H,ठीक मेरा काम नहीं है निकलवाना लेकिन मेरे पास पता चला मुझे,8.33,0.0,8.33
ch_13457_121.08_125.85.wav,एक मेरा काम नहीं है निकलवाना लेकिन मेरे पास पता चला मुझे,Model i,एक मेरा काम नहीं है निकलवाना लेकिन मेरे पास पता चला मुझे,0.0,0.0,0.0
ch_13457_121.08_125.85.wav,एक मेरा काम नहीं है निकलवाना लेकिन मेरे पास पता चला मुझे,Model k,"ठीक! मेरा काम नहीं है निकलवाना, लेकिन मेरे पास पता चला मुझे।",8.33,0.0,8.33
ch_13457_121.08_125.85.wav,एक मेरा काम नहीं है निकलवाना लेकिन मेरे पास पता चला मुझे,Model l,एक मेरा काम नहीं है निकलवाना लेकिन मेरे पास पता चला मुझे,0.0,0.0,0.0
ch_13457_121.08_125.85.wav,एक मेरा काम नहीं है निकलवाना लेकिन मेरे पास पता चला मुझे,Model m,ठीक मेरा काम नहीं है निकलवाना लेकिन मेरे पास पता चला मुझे,8.33,0.0,8.33
ch_13457_121.08_125.85.wav,एक मेरा काम नहीं है निकलवाना लेकिन मेरे पास पता चला मुझे,Model n,ठीक मेरा कम नहीं है निकलवाना लेकिन मेरे पास पता चला मुझे,16.67,0.0,16.67
ch_1545124_753.21_762.48.wav,चलो भगवान ने बचा लिया कुछ बड़ा नहीं हुआ चलो इतने से ही मतलब जो हमारे ऊपर कुछ थी वो बला वो टल गई,Model H,चलो भगवान ने बचा लिया कुछ बड़ा नहीं हुआ चलो इतने से ही मतलब जो हमारे ऊपर कुछ थी वो बला वो टल गई,0.0,0.0,0.0
ch_1545124_753.21_762.48.wav,चलो भगवान ने बचा लिया कुछ बड़ा नहीं हुआ चलो इतने से ही मतलब जो हमारे ऊपर कुछ थी वो बला वो टल गई,Model i,"चलो भगवान ने बचा लिया, कुछ बड़ा नहीं हुआ। चलो इतने से ही मतलब जो हमारे ऊपर कुछ थी वो बला वो टल गई।",4.17,0.0,4.17
ch_1545124_753.21_762.48.wav,चलो भगवान ने बचा लिया कुछ बड़ा नहीं हुआ चलो इतने से ही मतलब जो हमारे ऊपर कुछ थी वो बला वो टल गई,Model k,"चलो भगवान ने बचा लिया, कुछ बड़ा नहीं हुआ। चलो इतने से ही मतलब जो हमारे ऊपर कुछ थी, वो बला वो टल गई।",0.0,0.0,0.0
ch_1545124_753.21_762.48.wav,चलो भगवान ने बचा लिया कुछ बड़ा नहीं हुआ चलो इतने से ही मतलब जो हमारे ऊपर कुछ थी वो बला वो टल गई,Model l,चलो भगवान ने बचा लिया कुछ बड़ा नहीं हुआ चलो इतने से ही मतलब जो हमारे ऊपर कुछ थी वो बला वो टल गई,0.0,0.0,0.0
ch_1545124_753.21_762.48.wav,चलो भगवान ने बचा लिया कुछ बड़ा नहीं हुआ चलो इतने से ही मतलब जो हमारे ऊपर कुछ थी वो बला वो टल गई,Model m,चलो भगवान ने बचा लिया कुछ बड़ा नहीं हुआ चलो इतने सेही मतलब जो हमारे ऊपर कुछ थी वो बला वो टल गई,8.33,4.17,4.17
ch_1545124_753.21_762.48.wav,चलो भगवान ने बचा लिया कुछ बड़ा नहीं हुआ चलो इतने से ही मतलब जो हमारे ऊपर कुछ थी वो बला वो टल गई,Model n,चलो भगवान ने बचा लिया कुछ बड़ा नहीं हुआ चलो इतने से ही मतलब जो हमारे पर कुछ थी वह बला वह टल गई,12.5,0.0,12.5
ch_1545318_552.15_557.22.wav,मेहनत तो कहीं व्यर्थ नहीं जाता है देर से ही आता है,Model H,मेहनत तो कहीं व्यर्थ नहीं जाता है देर से ही आता है,0.0,0.0,0.0
ch_1545318_552.15_557.22.wav,मेहनत तो कहीं व्यर्थ नहीं जाता है देर से ही आता है,Model i,"मेहनत तो कहीं व्यर्थ नहीं जाता है, देर से ही आता है।",0.0,0.0,0.0
ch_1545318_552.15_557.22.wav,मेहनत तो कहीं व्यर्थ नहीं जाता है देर से ही आता है,Model k,"मेहनत तो कहीं व्यर्थ नहीं जाता है, देर से ही आता है।",0.0,0.0,0.0
ch_1545318_552.15_557.22.wav,मेहनत तो कहीं व्यर्थ नहीं जाता है देर से ही आता है,Model l,मेहनत तो कहीं व्यर्थ नहीं जाता है देर से ही आता है,0.0,0.0,0.0
ch_1545318_552.15_557.22.wav,मेहनत तो कहीं व्यर्थ नहीं जाता है देर से ही आता है,Model m,मेحنت تو कही بیथ نी जاतا हے देर से ही आतا ے,75.0,0.0,75.0
ch_1545318_552.15_557.22.wav,मेहनत तो कहीं व्यर्थ नहीं जाता है देर से ही आता है,Model n,मेहनत तो कहीं व्यर्थ नहीं जाता है देश से ही आता है,8.33,0.0,8.33
